item	roi	word	surprisal	retrieval
92	15	संग्रहकर्ता	0.18529	808.8180769915384
92	16	है	0.47739	145.61710593058115
92	17	।	0.49916	348.72160807621003
94	1	वह	0.00070	51.0
94	2	बन्दूक	0.19432	174.30855296529043
94	3	जिसको	0.00976	51.00000000000003
94	4	उस	0.02457	51.0
94	5	दुकानदार	0.64482	196.6171059305808
94	6	ने	0.01597	123.30855296529046
94	7	इस	0.00571	101.0
94	8	साल	0.27933	218.92565889587127
94	9	एक-दो	0.02466	51.0
94	10	बार	0.39244	241.2342118611615
94	11	म्यूजियम	0.93558	51.0
94	12	में	0.01174	145.61710593058092
94	13	दिखाया	2.01998	1379.4203254144945
94	14	था	0.00264	123.30855296529035
94	15	अंग्रेज़ो	0.09423	197.78527964379373
94	16	के	0.69783	167.92565889587104
94	17	ज़माने	0.26406	675.1700983153169
94	18	की	0.10402	190.23421186116138
94	19	है	0.34873	257.6197117409447
94	20	।	0.66211	332.16495917699467
96	1	वह	0.00070	51.0
96	2	बन्दूक	0.19432	174.30855296529043
96	3	जिसको	0.00976	51.00000000000003
96	4	इस	0.01272	51.0
96	5	साल	0.55185	196.6171059305808
96	6	एक-दो	0.02395	51.0
96	7	बार	0.38253	218.92565889587127
96	8	म्यूजियम	0.93558	51.0
96	9	में	0.01174	123.30855296529046
96	10	दिखाया	1.78625	1094.6169214665106
96	11	था	0.00264	123.30855296529035
96	12	उस	0.22172	291.35583893138164
96	13	दुकानदार	0.17223	505.68260436302717
96	14	ने	0.17272	145.6171059305807
96	15	अंग्रेज़ो	0.71084	309.9745781894512
96	16	के	0.34868	167.92565889587104
96	17	ज़माने	0.41244	972.622768866675
96	18	की	0.96145	470.63813215945356
96	19	है	0.13570	145.6171059305807
96	20	।	0.38059	380.0073443188476
98	1	वह	0.00070	51.0
98	2	प्रोफेसर	0.19380	174.30855296529043
98	3	जिसने	0.00978	51.00000000000003
98	4	पहेली	0.08797	51.0
98	5	क्लास	0.90784	196.6171059305808
98	6	में	0.01384	123.30855296529046
98	7	सुलझाई	1.36055	669.5958665535985
98	8	थी	0.00268	123.30855296529035
98	9	गणित	0.14253	291.3558389313814
98	10	बहुत	0.41630	221.93652087260534
98	11	अच्छा	0.19065	235.83929199468594
98	12	पढ़ाते	0.21757	345.92652840714845
98	13	हैं	0.10838	145.6171059305807
98	14	।	0.50744	322.58788746753817
100	1	वह	0.00070	51.0
100	2	प्रोफेसर	0.19380	174.30855296529043
100	3	जिसने	0.00978	51.00000000000003
100	4	क्लास	1.09390	196.6171059305808
100	5	में	0.01374	123.30855296529046
100	6	सुलझाई	1.10777	477.54969187468475
100	7	थी	0.00268	123.30855296529035
100	8	पहेली	0.18255	197.78527964379396
100	9	गणित	0.24597	343.53605579503414
100	10	बहुत	0.56769	237.43621723153638
100	11	अच्छा	0.19065	249.93525798540554
100	12	पढ़ाते	0.21757	372.15261565627634
100	13	हैं	0.10838	145.6171059305807
100	14	।	0.50744	334.29503922610684
102	1	वह	0.00070	51.0
102	2	पहेली	0.19432	174.30855296529043
102	3	जिसको	0.00976	51.00000000000003
102	4	उस	0.02457	51.0
102	5	प्रोफेसर	0.64625	196.6171059305808
102	6	ने	0.01599	123.30855296529046
102	7	क्लास	0.68020	101.0
102	8	में	0.01478	145.6171059305808
102	9	सुलझाया	1.61947	895.6554648046501
102	10	था	0.00266	123.30855296529035
102	11	बहुत	0.11199	197.78527964379396
102	12	कठिन	0.18834	215.17868526501115
102	13	थी	0.42302	308.717143793644
102	14	।	0.11394	247.07922868292553
104	1	वह	0.00070	51.0
104	2	पहेली	0.19432	174.30855296529043
104	3	जिसको	0.00976	51.00000000000003
104	4	क्लास	1.09256	196.6171059305808
104	5	में	0.01374	123.30855296529046
104	6	सुलझाया	1.10847	477.54969187468475
104	7	था	0.00266	123.30855296529035
104	8	उस	0.22303	244.57055928758768
104	9	प्रोफेसर	0.17291	353.92614755459044
104	10	ने	0.17274	145.61710593058092
104	11	बहुत	0.57052	300.6896972323168
104	12	कठिन	0.23693	262.2849151185146
104	13	थी	0.42302	395.48949380375825
104	14	।	0.11394	288.1242851889965
106	1	वह	0.00070	51.0
106	2	ग्राहक	0.19462	174.30855296529043
106	3	जिसने	0.00976	51.00000000000003
106	4	कमीज	1.09338	196.6171059305808
106	5	बहुत	0.05087	51.0
106	6	जल्दीबाजी	0.56065	218.92565889587127
106	7	में	0.01370	123.30855296529046
106	8	खरीदी	1.30536	682.1097982404541
106	9	थी	0.00268	123.30855296529035
106	10	इस	0.31335	244.57055928758768
106	11	दुकान	0.17649	421.5681967394539
106	12	में	0.15746	145.6171059305807
106	13	कई	0.55785	406.89419421075036
106	14	बार	0.21672	744.3121663443148
106	15	आ	0.62141	443.1915038395168
106	16	चुका	0.22367	145.61710593058115
106	17	है	0.18798	298.1699580311133
106	18	।	0.38283	375.6059972275025
108	1	वह	0.00070	51.0
108	2	ग्राहक	0.19462	174.30855296529043
108	3	जिसने	0.00976	51.00000000000003
108	4	बहुत	0.08190	51.0
108	5	जल्दीबाजी	0.85956	196.6171059305808
108	6	में	0.01326	123.30855296529046
108	7	खरीदी	1.36830	669.5958665535985
108	8	थी	0.00268	123.30855296529035
108	9	कमीज	0.14252	291.3558389313814
108	10	इस	0.58408	292.8730417452109
108	11	दुकान	0.17862	506.300951046165
108	12	में	0.15746	145.6171059305807
108	13	कई	0.55785	443.81207179625017
108	14	बार	0.21672	832.5854360762196
108	15	आ	0.62141	477.84514939242536
108	16	चुका	0.22367	145.6171059305807
108	17	है	0.18798	298.1699580311133
108	18	।	0.38283	391.23244447132765
110	1	वह	0.00070	51.0
110	2	कमीज	0.19424	174.30855296529043
110	3	जिसको	0.00976	51.00000000000003
110	4	उस	0.02457	51.0
110	5	ग्राहक	0.64359	196.6171059305808
110	6	ने	0.01598	123.30855296529046
110	7	बहुत	0.03632	101.0
110	8	जल्दीबाजी	0.46697	218.92565889587127
110	9	में	0.01370	145.6171059305808
110	10	खरीदा	1.60852	929.0068749927816
110	11	था	0.00266	123.30855296529035
110	12	जापान	0.09466	197.78527964379373
110	13	में	0.74638	167.9256588958715
110	14	बनती	0.25328	359.05669943843895
110	15	है	0.06482	145.6171059305807
110	16	।	0.67075	306.6892662128621
112	1	वह	0.00070	51.0
112	2	कमीज	0.19424	174.30855296529043
112	3	जिसको	0.00976	51.00000000000003
112	4	बहुत	0.08197	51.0
112	5	जल्दीबाजी	0.86010	196.6171059305808
112	6	में	0.01326	123.30855296529046
112	7	खरीदा	1.36718	669.5958665535985
112	8	था	0.00266	123.30855296529035
112	9	उस	0.22300	244.57055928758768
112	10	ग्राहक	0.17297	353.92614755459044
112	11	ने	0.17264	145.6171059305807
112	12	जापान	0.71199	300.6896972323166
112	13	में	0.37606	167.9256588958715
112	14	बनती	0.46855	441.92246678077026
112	15	है	0.06482	145.6171059305807
112	16	।	0.67075	343.28238061514276
114	1	वह	0.00070	51.0
114	2	लड़का	0.19402	174.30855296529043
114	3	जिसने	0.00976	51.00000000000003
114	4	मोटरसाइकिल	1.09327	196.6171059305808
114	5	पिछले	0.04526	51.0
114	6	हफते	1.03419	551.0316642945904
114	7	खरीदी	0.08286	145.61710593058092
114	8	थी	0.28080	123.30855296529035
114	9	डाक्टरी	0.31475	393.0409181668456
114	10	की	0.22667	123.30855296529035
114	11	पढ़ाई	0.47970	487.7538855132552
114	12	कर	0.09899	145.6171059305807
114	13	रहा	0.14563	298.1699580311133
114	14	है	0.13035	442.64846666300673
114	15	।	0.69334	351.15367540960233
116	1	वह	0.00070	51.0
116	2	लड़का	0.19402	174.30855296529043
116	3	जिसने	0.00976	51.00000000000003
116	4	पिछले	0.09418	51.0
116	5	हफते	1.07311	537.5364587679538
116	6	खरीदी	0.08286	145.6171059305808
116	7	थी	0.28080	123.30855296529046
116	8	मोटरसाइकिल	0.34387	265.0136393889484
116	9	डाक्टरी	0.29592	308.4281574003503
116	10	की	0.14844	123.30855296529035
116	11	पढ़ाई	0.66494	514.1635159545781
116	12	कर	0.09899	145.6171059305807
116	13	रहा	0.14563	298.1699580311133
116	14	है	0.13035	442.64846666300673
116	15	।	0.69334	357.72982509397025
118	1	वह	0.00070	51.0
118	2	मोटरसाइकिल	0.19428	174.30855296529043
118	3	जिसको	0.00975	51.00000000000003
118	4	उस	0.02457	51.0
118	5	लड़के	0.64512	196.6171059305808
118	6	ने	0.01598	123.30855296529046
118	7	पिछले	0.03213	101.0
118	8	हफते	1.25052	779.8074791568455
118	9	खरीदा	0.08285	145.61710593058092
118	10	था	0.27847	123.30855296529035
118	11	बजाज	0.33899	265.0136393889484
118	12	की	0.70738	145.6171059305807
118	13	नई	0.31880	381.05321237998214
118	14	पेशकश	0.29090	470.40202624659287
118	15	है	0.47741	167.9256588958715
118	16	।	0.52798	335.35839818896784
120	1	वह	0.00070	51.0
120	2	मोटरसाइकिल	0.19428	174.30855296529043
120	3	जिसको	0.00975	51.00000000000003
120	4	पिछले	0.09426	51.0
120	5	हफते	1.07314	537.5364587679538
120	6	खरीदा	0.08285	145.6171059305808
120	7	था	0.27847	123.30855296529046
120	8	उस	0.37680	329.027278777897
120	9	लड़के	0.22288	316.1734635829996
120	10	ने	0.17282	123.30855296529035
120	11	बजाज	0.73634	308.6896638218177
120	12	की	0.35403	145.6171059305807
120	13	नई	0.47766	454.2217188659988
120	14	पेशकश	0.29090	574.9968311861317
120	15	है	0.47741	167.9256588958715
120	16	।	0.52798	367.4702995716407
122	1	वह	0.00070	51.0
122	2	बच्ची	0.19422	174.30855296529043
122	3	जिसने	0.00976	51.00000000000003
122	4	डिब्बी	1.09333	196.6171059305808
122	5	धीरे	0.10676	51.0
122	6	से	1.05964	51.0
122	7	चुपके-चुपके	0.57566	51.0
122	8	खोली	1.38986	920.6942901181019
122	9	थी	0.00406	123.30855296529035
122	10	बहुत	0.15589	197.78527964379396
122	11	शरारती	0.23432	215.1786852650116
122	12	है	0.61133	308.717143793644
122	13	।	0.13310	247.07922868292553
124	1	वह	0.00070	51.0
124	2	बच्ची	0.19422	174.30855296529043
124	3	जिसने	0.00976	51.00000000000003
124	4	धीरे	0.16423	51.0
124	5	से	0.76162	51.0
124	6	चुपके-चुपके	0.57566	51.0
124	7	खोली	1.44467	910.8207512500302
124	8	थी	0.00406	123.30855296529035
124	9	डिब्बी	0.20701	244.57055928758768
124	10	बहुत	0.46012	218.64204918486348
124	11	शरारती	0.23633	232.90857074504106
124	12	है	0.61133	340.5446924478106
124	13	।	0.13310	261.9275578847987
126	1	वह	0.00070	51.0
126	2	डिब्बी	0.19432	174.30855296529043
126	3	जिसको	0.00976	51.00000000000003
126	4	उस	0.02457	51.0
126	5	बच्ची	0.64492	196.6171059305808
126	6	ने	0.01597	123.30855296529046
126	7	धीरे	0.07644	101.0
126	8	से	0.60305	51.0
126	9	चुपके-चुपके	0.57566	51.0
126	10	खोला	1.62144	1161.7183570016923
126	11	था	0.00402	123.30855296529035
126	12	मेरी	0.24167	244.57055928758746
126	13	दादी	0.25073	353.92614755459044
126	14	की	0.76176	330.21107217803956
126	15	है	0.13570	145.6171059305807
126	16	।	0.41705	315.718451064492
128	1	वह	0.00070	51.0
128	2	डिब्बी	0.19432	174.30855296529043
128	3	जिसको	0.00976	51.00000000000003
128	4	धीरे	0.16437	51.0
128	5	से	0.76162	51.0
128	6	चुपके-चुपके	0.57566	51.0
128	7	खोला	1.44162	910.8207512500302
128	8	था	0.00402	123.30855296529035
128	9	उस	0.24943	244.57055928758768
128	10	बच्ची	0.23727	286.28409836972696
128	11	ने	0.17269	123.30855296529057
128	12	मेरी	0.65496	391.3709419590168
128	13	दादी	0.31155	484.9508335578539
128	14	की	0.76176	412.7154261939286
128	15	है	0.13570	145.6171059305807
128	16	।	0.41705	352.855231641699
130	1	वह	0.00070	51.0
130	2	आदमी	0.19437	174.30855296529043
130	3	जिसने	0.00979	51.00000000000003
130	4	टाई	1.09455	196.6171059305808
130	5	बड़ी	0.04658	51.0
130	6	स्टाईल	0.62937	218.92565889587127
130	7	से	0.01552	123.30855296529046
130	8	पहनी	1.30345	682.1097982404541
130	9	हुई	0.00283	123.30855296529035
130	10	थी	0.03826	244.57055928758768
130	11	हमारे	0.21368	286.28409836972696
130	12	कालेज	0.18665	494.3734533629063
130	13	में	0.15804	145.6171059305807
130	14	काम	0.64498	794.763295236372
130	15	करता	0.89504	443.36820569938027
130	16	है	0.11593	167.9256588958715
130	17	।	0.43017	367.8018973637527
132	1	वह	0.00070	51.0
132	2	आदमी	0.19437	174.30855296529043
132	3	जिसने	0.00979	51.00000000000003
132	4	बड़ी	0.09683	51.0
132	5	स्टाईल	0.96266	196.6171059305808
132	6	से	0.01502	123.30855296529046
132	7	पहनी	1.36638	669.5958665535985
132	8	हुई	0.00283	123.30855296529035
132	9	थी	0.03826	244.57055928758768
132	10	टाई	0.14428	353.92614755459044
132	11	हमारे	0.48166	330.21107217803956
132	12	कालेज	0.18922	575.2912090188233
132	13	में	0.15804	145.6171059305807
132	14	काम	0.64498	886.0942875726514
132	15	करता	0.89504	479.2255155970033
132	16	है	0.11593	167.9256588958715
132	17	।	0.43017	384.67357854880356
134	1	वह	0.00070	51.0
134	2	टाई	0.19436	174.30855296529043
134	3	जिसको	0.00976	51.00000000000003
134	4	उस	0.02457	51.0
134	5	आदमी	0.64428	196.6171059305808
134	6	ने	0.01598	123.30855296529046
134	7	बड़ी	0.03317	101.0
134	8	स्टाईल	0.49458	218.92565889587127
134	9	से	0.01552	145.6171059305808
134	10	पहना	1.60872	929.0068749927816
134	11	हुआ	0.00280	123.30855296529035
134	12	था	0.03844	244.57055928758746
134	13	आज	0.14535	421.5681967394539
134	14	कल	0.48202	617.0799600377927
134	15	फैशन	0.49781	878.7297869450535
134	16	में	0.22975	167.9256588958715
134	17	है	0.66827	253.4548281420266
134	18	।	0.38244	367.98977681886754
136	1	वह	0.00070	51.0
136	2	टाई	0.19436	174.30855296529043
136	3	जिसको	0.00976	51.00000000000003
136	4	बड़ी	0.09692	51.0
136	5	स्टाईल	0.96328	196.6171059305808
136	6	से	0.01502	123.30855296529046
136	7	पहना	1.36679	669.5958665535985
136	8	हुआ	0.00280	123.30855296529035
136	9	था	0.03844	244.57055928758768
136	10	उस	0.22500	286.28409836972696
136	11	आदमी	0.17302	408.5300900221796
136	12	ने	0.17264	145.6171059305807
136	13	आज	0.64657	661.6866476638033
136	14	कल	0.82864	844.4246959490938
136	15	फैशन	0.49781	1145.5103194316162
136	16	में	0.22975	167.9256588958715
136	17	है	0.66827	253.4548281420266
136	18	।	0.38244	408.9703879499875
138	1	वह	0.00070	51.0
138	2	औरत	0.19432	174.30855296529043
138	3	जिसने	0.00975	51.00000000000003
138	4	लाल	0.01684	51.0
138	5	गाड़ी	0.94035	174.30855296529046
138	6	पिछले	0.05599	51.0
138	7	महीने	0.63579	196.6171059305808
138	8	खरीदी	1.78803	781.9005682029325
138	9	थी	0.00554	123.30855296529035
138	10	मेरे	0.27835	244.57055928758768
138	11	बेटे	0.31717	353.9261475545902
138	12	की	0.14807	123.30855296529035
138	13	टीचर	0.77790	595.3671985090732
138	14	है	0.34793	145.6171059305807
138	15	।	0.72578	331.19625360883083
140	1	वह	0.00070	51.0
140	2	औरत	0.19432	174.30855296529043
140	3	जिसने	0.00975	51.00000000000003
140	4	पिछले	0.09418	51.0
140	5	महीने	0.95067	196.6171059305808
140	6	खरीदी	1.36724	569.3836828871933
140	7	थी	0.00554	123.30855296529035
140	8	लाल	0.25120	244.57055928758768
140	9	गाड़ी	0.31440	353.92614755459044
140	10	मेरे	0.68523	330.21107217803933
140	11	बेटे	0.31972	575.2912090188233
140	12	की	0.14807	123.30855296529035
140	13	टीचर	0.77790	882.1107570369818
140	14	है	0.34793	145.6171059305807
140	15	।	0.72578	370.0719248721566
142	1	वह	0.00054	51.0
142	2	लाल	0.00473	51.0
142	3	गाड़ी	0.39734	174.30855296529046
142	4	जिसको	0.02076	51.0
142	5	उस	0.03442	51.0
142	6	औरत	0.85762	174.30855296529046
142	7	ने	0.01598	123.30855296529046
142	8	पिछले	0.03214	101.0
142	9	महीने	0.48700	196.6171059305808
142	10	खरीदा	2.33459	1041.8024291939673
142	11	था	0.00549	123.30855296529035
142	12	लोगो	0.27355	291.35583893138164
142	13	में	0.23929	145.6171059305807
142	14	काफी	0.50880	284.3119056916835
142	15	लोकप्रिय	0.33134	343.1182072800275
142	16	है	0.61505	375.28187552603003
142	17	।	0.17080	278.4271951492269
144	1	वह	0.00070	51.0
144	2	लाल	0.05721	51.0
144	3	गाड़ी	0.82641	322.1980044095982
144	4	जिसको	0.01768	51.0
144	5	पिछले	0.13398	51.0
144	6	महीने	1.47421	322.1980044095982
144	7	खरीदा	1.32418	401.73097003361636
144	8	था	0.00549	123.30855296529035
144	9	उस	0.28135	244.57055928758768
144	10	औरत	0.30370	286.28409836972696
144	11	ने	0.17273	123.30855296529035
144	12	लोगो	0.77845	486.5564129385252
144	13	में	0.11008	145.6171059305807
144	14	काफी	0.83137	324.40660785238197
144	15	लोकप्रिय	0.33134	418.6335058889049
144	16	है	0.61505	447.59440469729316
144	17	।	0.17080	313.35703008207565
146	1	वह	0.00070	51.0
146	2	डाक्टर	0.19431	174.30855296529043
146	3	जिसने	0.00977	51.00000000000003
146	4	दवाईयां	1.09393	196.6171059305808
146	5	कल	0.88751	51.0
146	6	शाम	1.44023	241.2342118611616
146	7	फेकीं	1.30104	586.5879491645542
146	8	थीं	0.00567	123.30855296529035
146	9	बहुत	0.20221	197.78527964379373
146	10	होशियार	0.28365	215.17868526501138
146	11	है	0.61491	308.7171437936438
146	12	।	0.17098	247.07922868292553
148	1	वह	0.00070	51.0
148	2	डाक्टर	0.19431	174.30855296529043
148	3	जिसने	0.00977	51.00000000000003
148	4	कल	1.09715	196.6171059305808
148	5	शाम	0.89249	51.0
148	6	फेकीं	1.30127	551.0316642945904
148	7	थीं	0.00567	123.30855296529035
148	8	दवाईयां	0.27359	338.14111857517537
148	9	बहुत	0.50624	225.08463517553196
148	10	होशियार	0.28566	238.66395369032534
148	11	है	0.61491	351.13910140866756
148	12	।	0.17098	266.93284056757193
150	1	वह	0.00070	51.0
150	2	दवाईयां	0.19442	174.30855296529043
150	3	जिनको	0.00977	51.00000000000003
150	4	उस	0.02458	51.0
150	5	डाक्टर	0.64468	196.6171059305808
150	6	ने	0.01598	123.30855296529046
150	7	कल	0.67298	101.0
150	8	शाम	0.71889	51.0
150	9	फेका	1.83182	962.9599736336658
150	10	था	0.00550	123.30855296529035
150	11	खराब	0.25112	197.78527964379396
150	12	हो	0.23232	279.35737053002276
150	13	गईं	0.12099	145.6171059305807
150	14	थीं	0.16582	298.1699580311133
150	15	।	0.61123	308.99746398284924
152	1	वह	0.00070	51.0
152	2	दवाईयां	0.19442	174.30855296529043
152	3	जिनको	0.00977	51.00000000000003
152	4	कल	1.09634	196.6171059305808
152	5	शाम	0.89249	51.0
152	6	फेका	1.30137	551.0316642945904
152	7	था	0.00550	123.30855296529035
152	8	उस	0.28157	244.57055928758768
152	9	डाक्टर	0.30405	421.5681967394539
152	10	ने	0.17272	123.30855296529035
152	11	खराब	0.64690	302.8843070442945
152	12	हो	0.37026	377.69913282194057
152	13	गईं	0.12099	145.6171059305807
152	14	थीं	0.16582	298.1699580311133
152	15	।	0.61123	347.1243231166345
154	1	वह	0.00070	51.0
154	2	इंजीनियर	0.19415	174.30855296529043
154	3	जिसने	0.00975	51.00000000000003
154	4	वह	0.02401	51.0
154	5	बिल्डिंग	0.65494	196.6171059305808
154	6	बहुत	0.08066	51.0
154	7	धीरे-धीरे	0.41978	51.0
154	8	बनायी	1.42987	932.5571684265944
154	9	थी	0.00404	123.30855296529035
154	10	मरे	0.10055	244.57055928758768
154	11	दोस्त	0.35704	353.9261475545902
154	12	की	0.28823	123.30855296529035
154	13	कंपनी	0.47209	595.3671985090732
154	14	में	0.11049	145.6171059305807
154	15	काम	0.89130	851.9812680441555
154	16	करता	0.92302	623.2214465897728
154	17	है	0.11593	145.6171059305807
154	18	।	0.46561	382.0178290351205
156	1	वह	0.00070	51.0
156	2	इंजीनियर	0.19415	174.30855296529043
156	3	जिसने	0.00975	51.00000000000003
156	4	बहुत	0.16780	51.0
156	5	धीरे-धीरे	0.29212	51.0
156	6	बनायी	1.26859	717.5967190957491
156	7	थी	0.00404	123.30855296529035
156	8	वह	0.25000	244.57055928758768
156	9	बिल्डिंग	0.23631	286.28409836972696
156	10	मरे	0.67259	322.68672668145337
156	11	दोस्त	0.36499	458.67110970525073
156	12	की	0.28823	123.30855296529035
156	13	कंपनी	0.47209	717.6812715862848
156	14	में	0.11049	145.6171059305807
156	15	काम	0.89130	993.295174047963
156	16	करता	0.92302	706.7226946472874
156	17	है	0.11593	145.6171059305807
156	18	।	0.46561	408.6522613093721
158	1	हमारी	0.00073	51.0
158	2	बिल्डिंग	0.61753	51.0
158	3	जिसको	0.01586	51.0
158	4	उस	0.02457	51.0
158	5	इंजीनियर	0.64495	196.6171059305808
158	6	ने	0.01596	123.30855296529046
158	7	बहुत	0.08070	101.0
158	8	धीरे-धीरे	0.22980	51.0
158	9	बनाया	1.74016	1186.4634272879441
158	10	था	0.00398	123.30855296529035
158	11	बहुत	0.19125	197.78527964379373
158	12	सुनसान	0.23491	343.5360557950339
158	13	इलाके	0.69070	496.7448689261455
158	14	में	0.22907	145.6171059305807
158	15	है	0.66656	249.11330535407524
158	16	।	0.41825	330.0673672979701
160	1	हमारी	0.00073	51.0
160	2	बिल्डिंग	0.61753	51.0
160	3	जिसको	0.01586	51.0
160	4	बहुत	0.16794	51.0
160	5	धीरे-धीरे	0.29212	51.0
160	6	बनाया	1.56980	910.8207512500303
160	7	था	0.00398	123.30855296529035
160	8	उस	0.24682	197.78527964379373
160	9	इंजीनियर	0.23527	279.35737053002276
160	10	ने	0.17259	123.30855296529035
160	11	बहुत	0.60286	293.3912217767179
160	12	सुनसान	0.27919	464.37026980222754
160	13	इलाके	0.69070	648.0740361144371
160	14	में	0.22907	145.6171059305807
160	15	है	0.66656	249.11330535407524
160	16	।	0.41825	362.5751780575374
162	1	वह	0.00070	51.0
162	2	लड़की	0.19412	174.30855296529043
162	3	जिसने	0.00976	51.00000000000003
162	4	सारी	0.08377	51.0
162	5	फाइलें	0.85434	196.6171059305808
162	6	पिछले	0.04211	51.0
162	7	हफते	1.23566	743.1407004113612
162	8	शाम	0.18713	167.92565889587127
162	9	के	0.28359	123.30855296529035
162	10	समय	0.38691	244.57055928758768
162	11	उठायीं	0.39832	364.7317713203563
162	12	थीं	0.10296	123.30855296529035
162	13	बहुत	0.60970	308.07217306684424
162	14	अच्छा	0.22005	387.49767019929277
162	15	गाना	0.25481	684.1280087956211
162	16	गाती	0.66871	619.9988838884115
162	17	है	0.13815	145.6171059305807
162	18	।	0.40429	380.9972002027798
164	1	वह	0.00070	51.0
164	2	लड़की	0.19412	174.30855296529043
164	3	जिसने	0.00976	51.00000000000003
164	4	पिछले	0.09418	51.0
164	5	हफते	1.07297	537.5364587679538
164	6	शाम	0.18713	145.6171059305808
164	7	के	0.28359	123.30855296529046
164	8	समय	0.38691	244.57055928758768
164	9	उठायीं	0.39832	362.0506808976336
164	10	थीं	0.10296	123.30855296529035
164	11	सारी	0.58057	306.9273084375418
164	12	फाइलें	0.22243	502.49656589190727
164	13	बहुत	0.58461	287.4963530271125
164	14	अच्छा	0.22206	443.8256826448246
164	15	गाना	0.25481	793.0926899659421
164	16	गाती	0.66871	700.1466841934789
164	17	है	0.13815	145.6171059305807
164	18	।	0.40429	406.5431795563418
166	1	वह	0.00070	51.0
166	2	फाइलें	0.19420	174.30855296529043
166	3	जिनको	0.00974	51.00000000000003
166	4	उस	0.02458	51.0
166	5	लड़की	0.64550	196.6171059305808
166	6	ने	0.01598	123.30855296529046
166	7	पिछले	0.03216	101.0
166	8	हफते	1.25050	779.8074791568455
166	9	शाम	0.18713	167.92565889587127
166	10	के	0.28359	145.61710593058092
166	11	समय	0.38691	298.1699580311131
166	12	उठाया	0.39843	373.54278511346774
166	13	था	0.09990	123.30855296529035
166	14	दो	0.57802	311.8655058845902
166	15	साल	0.22363	638.3850797978894
166	16	से	0.17413	190.23421186116184
166	17	एक	0.59484	507.07393704304695
166	18	जगह	0.27079	985.8736808552685
166	19	पर	0.18513	212.54276482645218
166	20	सड़	0.66132	801.4718758908348
166	21	रहीं	0.10424	145.6171059305807
166	22	थीं	0.13550	298.1699580311133
166	23	।	0.69471	429.50494251358396
168	1	वह	0.00070	51.0
168	2	फाइलें	0.19420	174.30855296529043
168	3	जिनको	0.00974	51.00000000000003
168	4	पिछले	0.09429	51.0
168	5	हफते	1.07323	537.5364587679538
168	6	शाम	0.18713	145.6171059305808
168	7	के	0.28359	123.30855296529046
168	8	समय	0.38691	244.57055928758768
168	9	उठाया	0.39843	362.0506808976336
168	10	था	0.09990	123.30855296529035
168	11	उस	0.62857	412.8546168750836
168	12	लड़की	0.22286	515.4898310426111
168	13	ने	0.17287	167.92565889587104
168	14	दो	0.59586	349.04826687707737
168	15	साल	0.26943	781.3837774680842
168	16	से	0.17413	190.23421186116138
168	17	एक	0.59484	574.1257222884851
168	18	जगह	0.27079	1150.0027409801824
168	19	पर	0.18513	212.54276482645218
168	20	सड़	0.66132	896.225342571287
168	21	रहीं	0.10424	145.6171059305807
168	22	थीं	0.13550	298.1699580311133
168	23	।	0.69471	459.41913570243923
170	1	वह	0.00070	51.0
170	2	हलवाई	0.19432	174.30855296529043
170	3	जिसने	0.00975	51.00000000000003
170	4	कढाई	0.09813	51.0
170	5	बड़ी	0.64426	51.0
170	6	सावधानी	1.07756	395.92912833426476
170	7	से	0.01503	123.30855296529046
170	8	पकड़ी	1.36371	697.1963600849622
170	9	थी	0.00268	123.30855296529035
170	10	इस	0.31283	244.57055928758768
170	11	मोहल्ले	0.17638	353.92614755459067
170	12	में	0.15777	145.6171059305807
170	13	एक	0.57112	300.6896972323166
170	14	नई	0.24684	484.8547453555434
170	15	दुकान	0.20861	674.3075366338671
170	16	खोल	0.64474	458.86844932454323
170	17	रहा	0.21169	145.6171059305807
170	18	है	0.18768	298.1699580311133
170	19	।	0.37742	382.63703051936227
172	1	वह	0.00070	51.0
172	2	हलवाई	0.19432	174.30855296529043
172	3	जिसने	0.00975	51.00000000000003
172	4	बड़ी	0.09683	51.0
172	5	सावधानी	0.96159	196.6171059305808
172	6	से	0.01503	123.30855296529046
172	7	पकड़ी	1.36371	669.5958665535985
172	8	थी	0.00268	123.30855296529035
172	9	कढाई	0.06981	244.57055928758768
172	10	इस	0.49073	286.28409836972696
172	11	मोहल्ले	0.16733	408.5300900221796
172	12	में	0.15777	145.6171059305807
172	13	एक	0.57112	316.1716619159506
172	14	नई	0.24684	402.8879546738508
172	15	दुकान	0.20861	713.7556914421093
172	16	खोल	0.64474	641.739762350905
172	17	रहा	0.21169	145.6171059305807
172	18	है	0.18768	298.1699580311133
172	19	।	0.37742	395.52291027967203
174	1	वह	0.00054	51.0
174	2	कढाई	0.83343	224.30855296529046
174	3	जिसको	0.22645	145.6171059305808
174	4	उस	0.27753	200.05665267703773
174	5	हलवाई	0.24467	217.02091398756863
174	6	ने	0.17273	123.30855296529046
174	7	बड़ी	0.58660	291.37532636599474
174	8	सावधानी	0.29224	356.164364463963
174	9	से	0.17352	145.61710593058092
174	10	पकड़ा	0.66912	453.2501468181424
174	11	था	0.10021	123.30855296529035
174	12	असली	0.58173	494.48762804362104
174	13	पीतल	0.23480	633.5355704573599
174	14	से	0.17352	167.92565889587104
174	15	बनी	0.66810	755.6346893604277
174	16	है	0.06476	145.6171059305807
174	17	।	0.70021	408.30319355926895
176	1	वह	0.00054	51.0
176	2	कढाई	0.83343	224.30855296529046
